Date,AAPL,ADM,DE,GS,JPM,MSFT,NVDA
2009-03-12,2.889636516571045,17.8687686920166,21.451866149902344,72.90280151367188,15.302603721618652,12.506056785583496,0.22577045857906342
2009-03-13,2.877039909362793,17.79199981689453,21.272504806518555,74.06476593017578,15.665374755859375,12.241379737854004,0.22462445497512817
2009-03-16,2.8617453575134277,18.003122329711914,21.595359802246094,70.39147186279297,15.230042457580566,11.947287559509277,0.2159145176410675
2009-03-17,2.9889073371887207,18.278215408325195,22.05453109741211,74.2071762084961,16.582212448120117,12.425178527832031,0.22668729722499847
2009-03-18,3.0446908473968506,18.233442306518555,22.284114837646484,78.8999252319336,17.88161277770996,12.469292640686035,0.2337927669286728
2009-03-19,3.0476911067962646,18.003122329711914,22.83656120300293,74.43959045410156,16.456893920898438,12.601631164550781,0.23104228079319
2009-03-20,3.0467891693115234,17.555278778076172,22.040189743041992,72.95528411865234,15.269624710083008,12.542814254760742,0.2184358835220337
2009-03-23,3.2288355827331543,18.65568733215332,24.680418014526367,83.9075698852539,19.035905838012695,13.476542472839355,0.2342512160539627
2009-03-24,3.194045305252075,18.553325653076172,25.089370727539062,82.91057586669922,17.413307189941406,13.182456016540527,0.22416603565216064
2009-03-25,3.193746328353882,18.412574768066406,24.874126434326172,84.67218780517578,18.83802604675293,13.1456937789917,0.2278333306312561
2009-03-26,3.295116662979126,18.514938354492188,25.770946502685547,83.95252227783203,19.194210052490234,13.844149589538574,0.24204427003860474
2009-03-27,3.204542398452759,18.252634048461914,25.35879135131836,81.02144622802734,18.072895050048828,13.329496383666992,0.23975221812725067
2009-03-30,3.1337647438049316,17.51689338684082,23.428138732910156,75.30915069580078,16.39093017578125,12.851609230041504,0.2243952453136444
2009-03-31,3.1526591777801514,17.77280616760254,23.767982482910156,79.47716522216797,17.532028198242188,13.505950927734375,0.22599966824054718
2009-04-01,3.2597270011901855,18.137474060058594,24.773075103759766,82.67813110351562,18.560997009277344,14.197054862976074,0.23172993957996368
2009-04-02,3.3802907466888428,18.335800170898438,26.081878662109375,85.62422943115234,18.60724449157715,14.182344436645508,0.24250265955924988
2009-04-03,3.478661298751831,18.48934555053711,26.97127914428711,89.50738525390625,19.347318649291992,13.785334587097168,0.25946420431137085
2009-04-06,3.552438497543335,18.367795944213867,26.72543716430664,87.44586944580078,18.633684158325195,13.792681694030762,0.2601517140865326
2009-04-07,3.448970079421997,16.41649627685547,25.293697357177734,87.01858520507812,18.00595474243164,13.792681694030762,0.2512127757072449
2009-04-08,3.488558530807495,16.49326515197754,24.89600944519043,86.02155303955078,18.124889373779297,14.108830451965332,0.26152709126472473
2009-04-09,3.586028814315796,16.53805160522461,27.094194412231445,93.20313262939453,21.640186309814453,14.461735725402832,0.2759670615196228
2009-04-13,3.605522632598877,17.216203689575195,27.094194412231445,97.5660400390625,22.267915725708008,14.402918815612793,0.2670280635356903
2009-04-14,3.548239231109619,16.333322525024414,26.768821716308594,86.29141235351562,20.28560447692871,14.226466178894043,0.2686325013637543
2009-04-15,3.5281472206115723,16.56363296508789,28.30176544189453,90.84927368164062,21.51464080810547,13.844149589538574,0.26106858253479004
2009-04-16,3.642411470413208,16.685199737548828,29.07546615600586,90.84927368164062,21.963956832885742,14.527905464172363,0.2677157521247864
2009-04-17,3.7014946937561035,16.749176025390625,28.518686294555664,90.40696716308594,21.97716522216797,14.116189002990723,0.2695493698120117
2009-04-20,3.613919973373413,15.751137733459473,26.551881790161133,86.21644592285156,19.618227005004883,13.682405471801758,0.25327545404434204
2009-04-21,3.65170955657959,15.77032470703125,27.40513801574707,90.22705078125,21.494813919067383,13.94708251953125,0.25258785486221313
2009-04-22,3.644212007522583,15.9814453125,28.337921142578125,90.32449340820312,21.078523635864258,13.807388305664062,0.2601517140865326
2009-04-23,3.7608773708343506,15.18173885345459,28.07761001586914,92.06365966796875,21.94413185119629,13.910321235656738,0.25602588057518005
2009-04-24,3.7158901691436768,15.207331657409668,29.299633026123047,90.93170166015625,22.056461334228516,15.373401641845703,0.2619854509830475
2009-04-27,3.7407822608947754,15.482428550720215,28.4246883392334,90.63184356689453,21.660003662109375,14.99843692779541,0.25258785486221313
2009-04-28,3.7158901691436768,15.482428550720215,27.802827835083008,90.45944213867188,21.666614532470703,14.652892112731934,0.25327545404434204
2009-04-29,3.753079891204834,15.661565780639648,29.07546615600586,95.33963012695312,22.78330421447754,14.888161659240723,0.24937894940376282
2009-04-30,3.773772716522217,15.751137733459473,29.834716796875,96.32917022705078,21.805374145507812,14.895508766174316,0.26313158869743347
2009-05-01,3.816061019897461,16.320526123046875,31.0061092376709,95.26467895507812,21.468387603759766,14.880805969238281,0.2674863636493683
2009-05-04,3.9609158039093018,16.742778778076172,32.596923828125,100.57209014892578,23.64891815185547,14.844050407409668,0.28192654252052307
2009-05-05,3.9801104068756104,15.252111434936523,32.82831954956055,101.35177612304688,23.00797462463379,14.549958229064941,0.27046626806259155
2009-05-06,3.973813772201538,15.508020401000977,34.02141571044922,104.36530303955078,24.59381103515625,14.549958229064941,0.2649649679660797
2009-05-07,3.8706445693969727,15.975053787231445,31.671377182006836,100.24976348876953,23.28549575805664,14.2044095993042,0.24594074487686157
2009-05-08,3.8745436668395996,17.254589080810547,32.473995208740234,104.64266204833984,25.730335235595703,14.277935028076172,0.2120179831981659
2009-05-11,3.885939359664917,16.429290771484375,31.685808181762695,101.78653717041016,23.675350189208984,14.2044095993042,0.21614371240139008
2009-05-12,3.731485366821289,16.56363296508789,31.606279373168945,101.50919342041016,23.364782333374023,14.623482704162598,0.20582935214042664
2009-05-13,3.5836284160614014,15.898280143737793,29.69009017944336,96.89886474609375,22.499174118041992,14.520556449890137,0.19253525137901306
2009-05-14,3.687398910522461,16.128599166870117,30.210721969604492,100.15232849121094,23.48372459411621,14.748470306396484,0.19528576731681824
2009-05-15,3.6715035438537598,16.10300636291504,30.304731369018555,100.75202941894531,23.067434310913086,14.866105079650879,0.20032833516597748
2009-05-18,3.798365354537964,15.949463844299316,32.155845642089844,107.31137084960938,24.620235443115234,15.145484924316406,0.21247637271881104
2009-05-19,3.8223578929901123,16.567108154296875,31.685808181762695,105.8121337890625,23.66213607788086,15.027105331420898,0.21660210192203522
2009-05-20,3.774972677230835,17.062511444091797,32.05460739135742,102.28128051757812,22.82956314086914,15.07889461517334,0.22301997244358063
2009-05-21,3.7242887020111084,16.631450653076172,30.058879852294922,103.08550262451172,23.060832977294922,14.664554595947266,0.22164472937583923
2009-05-22,3.673902988433838,17.480716705322266,30.297489166259766,102.47669982910156,22.737058639526367,14.612775802612305,0.22508284449577332
2009-05-26,3.9222283363342285,17.384206771850586,30.9410343170166,106.7606430053711,24.14449119567871,15.049306869506836,0.23723085224628448
2009-05-27,3.990307569503784,17.178325653076172,30.9410343170166,105.22746276855469,22.902246475219727,14.893927574157715,0.23768934607505798
2009-05-28,4.0508904457092285,17.493581771850586,30.261341094970703,108.71470642089844,24.217178344726562,15.130693435668945,0.24089820683002472
2009-05-29,4.073083877563477,17.70589828491211,31.432743072509766,108.6546630859375,24.382368087768555,15.456238746643066,0.23906458914279938
